date,monthly anomaly,monthly unc.,annual anomaly,annual unc.,five-year anomaly,five-year unc.,ten-year anomaly,ten-year unc.,twenty-year anomaly,twenty-year unc.
1850/01/01,-0.715,0.308,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1850/02/01,-0.229,0.303,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1850/03/01,-0.416,0.282,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1850/04/01,-0.638,0.204,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1850/05/01,-0.635,0.216,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1850/06/01,-0.390,0.208,-0.479,0.123,NaN,NaN,NaN,NaN,NaN,NaN
1850/07/01,-0.268,0.178,-0.443,0.121,NaN,NaN,NaN,NaN,NaN,NaN
1850/08/01,-0.247,0.184,-0.464,0.119,NaN,NaN,NaN,NaN,NaN,NaN
1850/09/01,-0.463,0.179,-0.484,0.123,NaN,NaN,NaN,NaN,NaN,NaN
1850/10/01,-0.612,0.205,-0.484,0.130,NaN,NaN,NaN,NaN,NaN,NaN
1850/11/01,-0.568,0.271,-0.464,0.128,NaN,NaN,NaN,NaN,NaN,NaN
1850/12/01,-0.526,0.297,-0.454,0.128,NaN,NaN,NaN,NaN,NaN,NaN
1851/01/01,-0.290,0.286,-0.453,0.124,NaN,NaN,NaN,NaN,NaN,NaN
1851/02/01,-0.477,0.315,-0.458,0.121,NaN,NaN,NaN,NaN,NaN,NaN
1851/03/01,-0.653,0.303,-0.450,0.120,NaN,NaN,NaN,NaN,NaN,NaN
1851/04/01,-0.640,0.276,-0.415,0.120,NaN,NaN,NaN,NaN,NaN,NaN
1851/05/01,-0.391,0.186,-0.397,0.124,NaN,NaN,NaN,NaN,NaN,NaN
1851/06/01,-0.281,0.191,-0.370,0.128,NaN,NaN,NaN,NaN,NaN,NaN
1851/07/01,-0.252,0.161,-0.371,0.135,NaN,NaN,NaN,NaN,NaN,NaN
1851/08/01,-0.309,0.204,-0.375,0.140,NaN,NaN,NaN,NaN,NaN,NaN
1851/09/01,-0.367,0.178,-0.386,0.136,NaN,NaN,NaN,NaN,NaN,NaN
1851/10/01,-0.187,0.280,-0.379,0.135,NaN,NaN,NaN,NaN,NaN,NaN
1851/11/01,-0.350,0.268,-0.367,0.140,NaN,NaN,NaN,NaN,NaN,NaN
1851/12/01,-0.202,0.294,-0.358,0.140,NaN,NaN,NaN,NaN,NaN,NaN
1852/01/01,-0.302,0.404,-0.346,0.142,NaN,NaN,NaN,NaN,NaN,NaN
1852/02/01,-0.535,0.318,-0.351,0.141,NaN,NaN,NaN,NaN,NaN,NaN
1852/03/01,-0.782,0.275,-0.348,0.145,NaN,NaN,NaN,NaN,NaN,NaN
1852/04/01,-0.557,0.279,-0.351,0.141,NaN,NaN,NaN,NaN,NaN,NaN
1852/05/01,-0.239,0.224,-0.365,0.144,NaN,NaN,NaN,NaN,NaN,NaN
1852/06/01,-0.177,0.155,-0.348,0.142,-0.381,0.089,NaN,NaN,NaN,NaN
1852/07/01,-0.112,0.167,-0.354,0.139,-0.370,0.088,NaN,NaN,NaN,NaN
1852/08/01,-0.366,0.176,-0.348,0.146,-0.368,0.086,NaN,NaN,NaN,NaN
1852/09/01,-0.332,0.184,-0.324,0.145,-0.366,0.086,NaN,NaN,NaN,NaN
1852/10/01,-0.228,0.204,-0.310,0.144,-0.357,0.085,NaN,NaN,NaN,NaN
1852/11/01,-0.510,0.260,-0.317,0.142,-0.350,0.085,NaN,NaN,NaN,NaN
1852/12/01,-0.006,0.271,-0.324,0.145,-0.348,0.084,NaN,NaN,NaN,NaN
1853/01/01,-0.363,0.336,-0.320,0.143,-0.350,0.083,NaN,NaN,NaN,NaN
1853/02/01,-0.468,0.502,-0.303,0.143,-0.350,0.082,NaN,NaN,NaN,NaN
1853/03/01,-0.491,0.241,-0.312,0.141,-0.350,0.082,NaN,NaN,NaN,NaN
1853/04/01,-0.390,0.315,-0.336,0.135,-0.345,0.082,NaN,NaN,NaN,NaN
1853/05/01,-0.324,0.204,-0.346,0.132,-0.341,0.082,NaN,NaN,NaN,NaN
1853/06/01,-0.263,0.180,-0.378,0.133,-0.342,0.082,NaN,NaN,NaN,NaN
1853/07/01,-0.068,0.173,-0.394,0.132,-0.341,0.082,NaN,NaN,NaN,NaN
1853/08/01,-0.154,0.179,-0.401,0.119,-0.341,0.084,NaN,NaN,NaN,NaN
1853/09/01,-0.441,0.180,-0.389,0.118,-0.339,0.082,NaN,NaN,NaN,NaN
1853/10/01,-0.512,0.192,-0.388,0.114,-0.333,0.081,NaN,NaN,NaN,NaN
1853/11/01,-0.632,0.257,-0.389,0.115,-0.332,0.081,NaN,NaN,NaN,NaN
1853/12/01,-0.390,0.241,-0.408,0.116,-0.330,0.081,NaN,NaN,NaN,NaN
1854/01/01,-0.554,0.314,-0.424,0.118,-0.332,0.080,NaN,NaN,NaN,NaN
1854/02/01,-0.558,0.301,-0.432,0.121,-0.336,0.080,NaN,NaN,NaN,NaN
1854/03/01,-0.343,0.241,-0.416,0.121,-0.341,0.081,NaN,NaN,NaN,NaN
1854/04/01,-0.383,0.204,-0.373,0.124,-0.349,0.079,NaN,NaN,NaN,NaN
1854/05/01,-0.337,0.181,-0.345,0.124,-0.353,0.078,NaN,NaN,NaN,NaN
1854/06/01,-0.486,0.195,-0.329,0.114,-0.357,0.076,NaN,NaN,NaN,NaN
1854/07/01,-0.259,0.208,-0.287,0.114,-0.361,0.075,NaN,NaN,NaN,NaN
1854/08/01,-0.248,0.254,-0.252,0.115,-0.361,0.075,NaN,NaN,NaN,NaN
1854/09/01,-0.254,0.177,-0.247,0.114,-0.356,0.074,NaN,NaN,NaN,NaN
1854/10/01,0.009,0.242,-0.223,0.113,-0.361,0.073,NaN,NaN,NaN,NaN
1854/11/01,-0.305,0.228,-0.215,0.114,-0.370,0.072,NaN,NaN,NaN,NaN
1854/12/01,-0.187,0.394,-0.198,0.111,-0.376,0.073,-0.398,0.071,NaN,NaN
1855/01/01,-0.057,0.426,-0.206,0.110,-0.383,0.072,-0.395,0.071,NaN,NaN
1855/02/01,-0.136,0.305,-0.207,0.112,-0.384,0.072,-0.397,0.071,NaN,NaN
1855/03/01,-0.288,0.269,-0.224,0.111,-0.386,0.072,-0.400,0.071,NaN,NaN
1855/04/01,-0.093,0.265,-0.253,0.112,-0.391,0.071,-0.398,0.070,NaN,NaN
1855/05/01,-0.244,0.235,-0.254,0.114,-0.391,0.071,-0.396,0.071,NaN,NaN
1855/06/01,-0.277,0.196,-0.288,0.117,-0.397,0.072,-0.395,0.071,NaN,NaN
1855/07/01,-0.351,0.156,-0.299,0.121,-0.396,0.071,-0.395,0.071,NaN,NaN
1855/08/01,-0.267,0.173,-0.329,0.124,-0.398,0.071,-0.395,0.071,NaN,NaN
1855/09/01,-0.453,0.173,-0.347,0.119,-0.396,0.070,-0.393,0.071,NaN,NaN
1855/10/01,-0.339,0.210,-0.365,0.113,-0.395,0.070,-0.391,0.071,NaN,NaN
1855/11/01,-0.323,0.217,-0.370,0.111,-0.398,0.071,-0.391,0.072,NaN,NaN
1855/12/01,-0.594,0.303,-0.364,0.109,-0.401,0.071,-0.394,0.072,NaN,NaN
1856/01/01,-0.184,0.306,-0.362,0.107,-0.407,0.071,-0.401,0.072,NaN,NaN
1856/02/01,-0.501,0.347,-0.386,0.108,-0.412,0.071,-0.404,0.072,NaN,NaN
1856/03/01,-0.504,0.282,-0.407,0.111,-0.412,0.072,-0.404,0.072,NaN,NaN
1856/04/01,-0.311,0.192,-0.432,0.111,-0.409,0.072,-0.402,0.072,NaN,NaN
1856/05/01,-0.301,0.180,-0.454,0.111,-0.403,0.074,-0.403,0.072,NaN,NaN
1856/06/01,-0.200,0.219,-0.441,0.109,-0.406,0.074,-0.404,0.073,NaN,NaN
1856/07/01,-0.331,0.180,-0.472,0.110,-0.404,0.074,-0.404,0.073,NaN,NaN
1856/08/01,-0.552,0.210,-0.473,0.108,-0.402,0.074,-0.404,0.073,NaN,NaN
1856/09/01,-0.706,0.195,-0.474,0.109,-0.402,0.074,-0.404,0.074,NaN,NaN
1856/10/01,-0.641,0.173,-0.517,0.110,-0.398,0.075,-0.407,0.073,NaN,NaN
1856/11/01,-0.586,0.216,-0.556,0.110,-0.395,0.076,-0.406,0.074,NaN,NaN
1856/12/01,-0.441,0.300,-0.588,0.112,-0.392,0.078,-0.408,0.074,NaN,NaN
1857/01/01,-0.553,0.314,-0.601,0.113,-0.395,0.078,-0.413,0.074,NaN,NaN
1857/02/01,-0.509,0.261,-0.595,0.112,-0.399,0.078,-0.414,0.074,NaN,NaN
1857/03/01,-0.526,0.257,-0.572,0.114,-0.405,0.079,-0.411,0.074,NaN,NaN
1857/04/01,-0.821,0.192,-0.561,0.114,-0.412,0.079,-0.411,0.075,NaN,NaN
1857/05/01,-0.776,0.173,-0.556,0.113,-0.413,0.081,-0.412,0.075,NaN,NaN
1857/06/01,-0.578,0.172,-0.550,0.114,-0.415,0.084,-0.413,0.076,NaN,NaN
1857/07/01,-0.485,0.173,-0.529,0.111,-0.421,0.085,-0.416,0.076,NaN,NaN
1857/08/01,-0.482,0.171,-0.533,0.110,-0.426,0.086,-0.417,0.076,NaN,NaN
1857/09/01,-0.435,0.196,-0.521,0.109,-0.434,0.085,-0.420,0.077,NaN,NaN
1857/10/01,-0.502,0.185,-0.481,0.111,-0.439,0.085,-0.422,0.077,NaN,NaN
1857/11/01,-0.532,0.223,-0.459,0.113,-0.441,0.085,-0.423,0.078,NaN,NaN
1857/12/01,-0.366,0.245,-0.446,0.114,-0.442,0.085,-0.431,0.078,NaN,NaN
1858/01/01,-0.303,0.294,-0.443,0.117,-0.441,0.084,-0.430,0.078,NaN,NaN
1858/02/01,-0.552,0.255,-0.438,0.120,-0.440,0.085,-0.428,0.079,NaN,NaN
1858/03/01,-0.389,0.244,-0.442,0.120,-0.437,0.085,-0.427,0.079,NaN,NaN
1858/04/01,-0.330,0.217,-0.428,0.126,-0.436,0.084,-0.426,0.080,NaN,NaN
1858/05/01,-0.517,0.209,-0.407,0.133,-0.440,0.084,-0.425,0.081,NaN,NaN
1858/06/01,-0.421,0.186,-0.422,0.129,-0.446,0.083,-0.426,0.081,NaN,NaN
1858/07/01,-0.452,0.195,-0.431,0.131,-0.461,0.082,-0.429,0.082,NaN,NaN
1858/08/01,-0.426,0.217,-0.424,0.136,-0.466,0.082,-0.432,0.082,NaN,NaN
1858/09/01,-0.480,0.223,-0.420,0.143,-0.469,0.083,-0.432,0.083,NaN,NaN
1858/10/01,-0.336,0.217,-0.404,0.149,-0.471,0.084,-0.432,0.083,NaN,NaN
1858/11/01,-0.279,0.249,-0.377,0.150,-0.473,0.084,-0.430,0.084,NaN,NaN
1858/12/01,-0.541,0.223,-0.365,0.156,-0.477,0.087,-0.431,0.085,NaN,NaN
1859/01/01,-0.416,0.264,-0.363,0.159,-0.477,0.088,-0.431,0.085,NaN,NaN
1859/02/01,-0.464,0.276,-0.369,0.155,-0.472,0.089,-0.431,0.085,NaN,NaN
1859/03/01,-0.343,0.247,-0.382,0.149,-0.467,0.090,-0.432,0.085,NaN,NaN
1859/04/01,-0.137,0.253,-0.386,0.151,-0.464,0.091,-0.432,0.086,NaN,NaN
1859/05/01,-0.186,0.225,-0.391,0.151,-0.459,0.092,-0.431,0.086,NaN,NaN
1859/06/01,-0.286,0.249,-0.373,0.150,-0.460,0.094,-0.429,0.087,NaN,NaN
1859/07/01,-0.419,0.221,-0.374,0.143,-0.465,0.094,-0.429,0.088,NaN,NaN
1859/08/01,-0.498,0.169,-0.370,0.137,-0.468,0.094,-0.430,0.088,NaN,NaN
1859/09/01,-0.642,0.165,-0.406,0.138,-0.467,0.095,-0.432,0.089,NaN,NaN
1859/10/01,-0.387,0.224,-0.430,0.134,-0.462,0.097,-0.436,0.089,NaN,NaN
1859/11/01,-0.332,0.214,-0.443,0.136,-0.454,0.098,-0.436,0.089,NaN,NaN
1859/12/01,-0.334,0.291,-0.446,0.133,-0.450,0.099,-0.439,0.091,-0.380,0.080
1860/01/01,-0.421,0.293,-0.435,0.128,-0.449,0.101,-0.439,0.092,-0.379,0.079
1860/02/01,-0.411,0.295,-0.410,0.132,-0.450,0.102,-0.441,0.093,-0.380,0.079
